item,object,item_type,sent_condition,media_condition,match,similarity,model,dataset
5,axe,landmark,b,a,mismatch,0.2339930683374405,bridgetower,winter2012/e1
6,beer bottle,landmark,b,a,mismatch,0.19704018533229828,bridgetower,winter2012/e1
7,guitar,landmark,b,a,mismatch,0.1833401471376419,bridgetower,winter2012/e1
8,violin,landmark,b,a,mismatch,0.14010396599769592,bridgetower,winter2012/e1
9,iPod,landmark,b,a,mismatch,0.6167059540748596,bridgetower,winter2012/e1
10,frisbee,landmark,b,a,mismatch,0.17797037959098816,bridgetower,winter2012/e1
11,shampoo bottle,landmark,b,a,mismatch,0.7759054899215698,bridgetower,winter2012/e1
12,briefcase,landmark,b,a,mismatch,0.2202799916267395,bridgetower,winter2012/e1
13,olive oil,landmark,b,a,mismatch,0.7078049778938293,bridgetower,winter2012/e1
14,exit sign,landmark,b,a,mismatch,0.021843956783413887,bridgetower,winter2012/e1
15,microphone,landmark,b,a,mismatch,0.3829309940338135,bridgetower,winter2012/e1
16,golf ball,landmark,b,a,mismatch,0.2891439199447632,bridgetower,winter2012/e1
